CUST_ID,AUM_AMT,DATE_OF_BIRTH,YEARLYINCOMELEVEL,CNTY_CD
ID16255,170928,25,126.0,12
ID22656,243365,25,25.0,12
ID22127,970,25,25.0,12
ID23541,8773332,26,25.0,12
ID7517,253,26,25.0,12
ID26328,2261,26,25.0,12
ID23040,99937,26,25.0,12
ID24503,624,26,25.0,12
ID17723,119600,26,126.0,12
ID11688,652453,26,126.0,12
ID28361,358057,26,126.0,12
ID386,1074,26,126.0,12
ID21323,69403,26,25.0,12
ID27035,35364,26,25.0,12
ID27463,4873,26,25.0,12
ID23315,78,26,25.0,12
ID19726,79530,26,25.0,12
ID8738,9195,26,25.0,12
ID5243,5421,26,25.0,12
ID26607,6559,26,25.0,12
ID17352,110889,26,25.0,12
ID17879,899,26,25.0,12
ID20695,135770,26,25.0,12
ID25540,57664,26,126.0,12
ID29160,220,26,25.0,12
ID19288,19667,26,25.0,12
ID29575,110545,26,25.0,12
ID29389,0,26,25.0,12
ID13233,30297,26,126.0,12
ID4291,10403,26,25.0,12
ID10032,125,26,25.0,12
ID6920,1,26,25.0,12
ID27539,4379521,26,126.0,12
ID3479,52647,26,25.0,12
ID17843,1098,26,25.0,12
ID16758,515456,26,,12
ID3825,26616,26,25.0,12
ID10407,0,26,25.0,12
ID20075,50646,26,25.0,12
ID6715,9518,26,25.0,12
ID9670,190,26,126.0,12
ID7906,5062,26,25.0,12
ID12763,10830,26,25.0,12
ID15102,172371,26,,12
ID16026,51,26,25.0,12
ID11492,39304,26,126.0,12
ID18674,4,26,25.0,12
ID25318,18,26,25.0,12
ID10396,20972,26,25.0,12
ID384,768,26,25.0,12
ID16856,28045,26,25.0,12
ID20746,13,26,1000.0,12
ID29765,4752,26,25.0,12
ID16338,150735,26,25.0,12
ID28107,21806,26,25.0,12
ID5461,7626,26,126.0,12
ID10023,531,26,25.0,12
ID27023,0,26,126.0,12
ID9244,45064,26,25.0,12
ID17911,29483,26,25.0,12
ID25371,334,26,25.0,12
ID21726,32,26,126.0,12
ID20250,4174,26,25.0,12
ID12683,1558,26,25.0,12
ID16402,19442,26,126.0,12
ID18339,631,26,25.0,12
ID24249,185335,26,126.0,12
ID22081,0,26,126.0,12
ID17467,0,26,25.0,12
ID19555,6165,26,25.0,12
ID14353,2190,26,25.0,12
ID6711,1392,26,25.0,12
ID25025,984368,26,126.0,12
ID15248,71786,26,25.0,12
ID22991,17624,26,126.0,12
ID2819,649,26,25.0,12
ID3373,65026,26,25.0,12
ID19970,21044,26,25.0,12
ID28246,0,26,25.0,12
ID11769,899,26,25.0,12
ID976,1824,26,126.0,12
ID23884,10,26,126.0,12
ID1965,1,26,25.0,12
ID2152,69495,26,25.0,12
ID3254,142215,26,126.0,12
ID26366,10535,26,25.0,12
ID27868,9395,26,25.0,12
ID4590,6116,26,25.0,12
ID28462,4017,26,25.0,12
ID15321,304,26,,12
ID8176,2336993,26,,
ID25469,18772,26,25.0,12
ID28541,441862,26,126.0,12
ID5335,18025,26,126.0,12
ID4938,12139,26,25.0,12
ID4320,6939,26,25.0,12
ID26985,754,26,25.0,12
ID27735,397967,26,25.0,12
ID28253,22302,26,25.0,12
ID7497,840,26,25.0,12
ID3623,13358,26,25.0,12
ID27681,68052,26,25.0,12
ID10382,56022,26,25.0,12
ID5822,61153,26,25.0,12
ID18296,89891,26,25.0,12
ID24307,52,26,25.0,12
ID12701,17514,26,126.0,12
ID14605,1038004,26,25.0,12
ID22753,7043,26,25.0,12
ID13173,102608,26,126.0,12
ID14454,21111,26,126.0,12
ID25175,7187,26,25.0,12
ID26179,1781,26,126.0,12
ID14856,137,26,25.0,12
ID27854,1057,26,25.0,12
ID21159,202907,26,25.0,12
ID22436,83570,26,25.0,12
ID20611,15528,26,126.0,12
ID22362,47439,26,25.0,12
ID24694,105,26,25.0,12
ID597,239419,26,126.0,12
ID16105,84462,26,25.0,12
ID7527,3230,26,25.0,12
ID7960,335364,26,25.0,12
ID29772,10417,26,25.0,12
ID19191,441,26,25.0,12
ID7200,73755,26,25.0,12
ID25466,2994,26,25.0,12
ID2836,145576,26,25.0,12
ID13485,55,26,25.0,12
ID10663,99080,26,25.0,12
ID15438,77032,26,25.0,12
ID26321,89648,26,25.0,12
ID21095,51662,26,25.0,12
ID584,17260,26,25.0,12
ID27812,16221,26,126.0,12
ID26354,4,26,25.0,12
ID14319,120082,26,25.0,12
ID11201,239,26,126.0,12
ID28415,0,26,126.0,12
ID29586,83841,26,25.0,12
ID6448,706,26,25.0,12
ID11334,99,26,25.0,12
ID25955,200,26,25.0,12
ID7028,737,26,25.0,12
ID11958,39068,26,126.0,12
ID9950,22600,26,126.0,12
ID26804,21684,26,25.0,12
ID21479,14507,26,126.0,12
ID23621,0,26,25.0,12
ID22827,355870,26,25.0,12
ID8330,8262,26,126.0,12
ID6074,329,26,25.0,12
ID5413,0,26,25.0,12
ID8902,1138630,26,126.0,12
ID20282,9837,26,126.0,12
ID6931,2629,26,126.0,12
ID20593,5070,26,126.0,12
ID25989,27359,26,25.0,12
ID26257,995786,26,25.0,12
ID16692,1823,26,25.0,12
ID12694,1284,26,25.0,12
ID7938,33,26,25.0,12
ID28690,324,26,25.0,12
ID11481,72,26,126.0,12
ID3711,403024,26,25.0,12
ID24735,2762,26,25.0,12
ID20579,200,26,25.0,12
ID29110,71,26,25.0,12
ID22196,251,26,25.0,12
ID1768,107944,26,126.0,12
ID21765,9286,26,126.0,12
ID5220,420446,26,25.0,12
ID15064,168282,26,126.0,12
ID6389,45020,26,25.0,12
ID15655,5095,26,126.0,12
ID21140,1442,26,126.0,12
ID2082,100950,26,25.0,12
ID21703,91214,26,25.0,12
ID11162,35611,26,25.0,12
ID23708,5364,26,126.0,12
ID5897,3321,26,25.0,12
ID23286,1794,26,,12
ID23627,18990,26,25.0,12
ID19648,7422,26,25.0,12
ID3130,6634,26,25.0,12
ID12603,97919,26,25.0,12
ID23613,199466,26,25.0,12
ID8387,14760,26,25.0,12
ID7228,61687,26,25.0,12
ID15628,127679,26,126.0,12
ID6770,971,26,126.0,12
ID9852,159,26,25.0,12
ID10038,174710,26,126.0,12
ID10910,524,26,25.0,12
ID21902,55250,26,25.0,12
ID18986,9046,26,25.0,12
ID18063,6023,26,25.0,12
ID26035,1816,26,25.0,12
ID24853,70175,26,25.0,12
ID25131,151735,26,25.0,12
ID21070,115587,26,25.0,12
ID4725,282,26,25.0,12
ID18938,167,26,25.0,12
ID20606,179665,26,25.0,12
ID2714,133638,26,25.0,12
ID27020,104900,26,25.0,12
ID10760,1314,26,25.0,12
ID28461,18,26,25.0,12
ID16968,16532,26,126.0,12
ID19834,6740,26,25.0,12
ID18298,4208,26,25.0,12
ID4344,2428,26,25.0,12
ID24372,346524,26,25.0,12
ID18807,18425,26,126.0,12
ID14676,1054,26,126.0,12
ID10647,1005,26,25.0,12
ID26103,349,26,25.0,12
ID11767,1,26,25.0,12
ID19762,31646,26,126.0,12
ID13982,0,26,25.0,12
ID13435,18282,26,25.0,12
ID25638,5237,26,25.0,12
ID6500,291,26,126.0,12
ID21674,30,26,25.0,12
ID16301,91878,26,25.0,12
ID2165,33339,26,25.0,12
ID3907,15203,26,25.0,12
ID4682,16,26,25.0,12
ID27264,336833,26,126.0,12
ID28816,441,26,25.0,12
ID23291,365,26,25.0,12
ID20671,319552,26,126.0,12
ID17338,185662,26,25.0,12
ID13300,15884,26,25.0,12
ID28621,4544,26,25.0,12
ID23011,409736,26,25.0,12
ID21971,54742,26,25.0,12
ID10153,37086,26,25.0,12
ID9698,134351,26,126.0,12
ID1265,70144210,26,25.0,
ID25520,69844,26,25.0,12
ID7464,59947,26,126.0,12
ID4194,137,26,25.0,12
ID796,14887498,26,350.0,12
ID20619,25023,26,25.0,12
ID3211,0,26,25.0,12
ID8929,1277415,26,25.0,12
ID491,205955,26,25.0,12
ID29350,0,26,126.0,12
ID1730,0,26,25.0,12
ID17185,128271,26,25.0,12
ID21801,10127,26,25.0,12
ID21595,0,26,25.0,12
ID26957,27272,26,126.0,12
ID14509,0,26,25.0,12
ID29593,15499,26,126.0,12
ID27894,3308,26,25.0,12
ID277,193331,26,,12
ID9930,0,26,25.0,12
ID17163,0,26,25.0,12
ID199,49932,26,126.0,12
ID4549,148605,26,25.0,12
ID27692,279195,26,126.0,12
ID29199,85133,26,25.0,12
ID10924,44944,26,25.0,12
ID26558,4271,26,350.0,12
ID3949,135,26,25.0,12
ID11222,71513,26,25.0,12
ID1869,45175,26,126.0,12
ID17640,9419,26,25.0,12
ID16559,0,26,25.0,12
ID3019,4715,26,126.0,12
ID20123,31255,26,126.0,12
ID13486,3646,26,25.0,12
ID24713,1374,26,25.0,12
ID644,1243,26,25.0,12
ID6859,21012,26,25.0,12
ID22944,1754,26,25.0,12
ID17702,105491,26,126.0,12
ID15766,1515,26,25.0,12
ID17900,19838,26,25.0,12
ID19098,10452,26,25.0,12
ID6419,7537,26,25.0,12
ID10329,185696,26,25.0,12
ID14607,2060979,26,25.0,12
ID18213,147801,26,126.0,12
ID14756,129782,26,25.0,12
ID2722,10180,26,25.0,12
ID21333,831959,26,25.0,12
ID21093,155404,26,25.0,12
ID16270,48,26,25.0,12
ID19439,3183,26,350.0,12
ID22164,30293,26,25.0,12
ID12633,43353,26,25.0,12
ID20947,21357,26,25.0,12
ID996,1255479,26,126.0,12
ID9583,644,26,25.0,12
ID14768,0,26,126.0,12
ID7153,84034,26,25.0,12
ID21627,10380,26,25.0,12
ID20201,12760,26,25.0,12
ID2971,22477,26,25.0,12
ID3248,21485,26,25.0,12
ID8124,91832,26,25.0,12
ID4447,1563,26,25.0,12
ID17215,0,26,25.0,12
ID12793,18868,26,25.0,12
ID17653,68925,26,126.0,12
ID20347,26236,26,25.0,12
ID21983,103,26,126.0,12
ID6550,37031,26,25.0,12
ID18129,4996,26,25.0,12
ID9545,323644,26,126.0,12
ID12008,30792,26,25.0,12
ID27532,2161,26,25.0,12
ID24105,10100,26,126.0,12
ID7693,32782,26,25.0,12
ID9564,14003,26,25.0,12
ID20427,7636,26,25.0,12
ID2325,27664,26,25.0,12
ID10030,13044,26,25.0,12
ID5828,7,26,126.0,12
ID7843,475,26,25.0,12
ID13001,0,26,25.0,12
ID5615,808496,26,126.0,12
ID1767,2011,26,126.0,12
ID22345,18349,26,25.0,12
ID25215,189791,26,25.0,12
ID29705,66190,26,25.0,12
ID14806,559,26,25.0,12
ID4041,17,26,25.0,12
ID3440,29,26,126.0,12
ID28756,461564,26,25.0,12
ID24650,14418,26,126.0,12
ID8044,17,26,25.0,12
ID8835,72738,26,25.0,12
ID26691,19133,26,126.0,12
ID27942,17436,26,25.0,12
ID11329,58868,26,25.0,12
ID20231,299,26,25.0,12
ID5921,253730,26,25.0,12
ID26857,13180,26,25.0,12
ID29292,253,26,25.0,12
ID1486,4862,26,126.0,12
ID4123,2114,26,25.0,12
ID11953,3405619,26,25.0,12
ID10643,93858,26,126.0,12
ID26735,62546,26,25.0,12
ID8368,43690,26,25.0,12
ID7850,24508,26,126.0,12
ID16740,4287,26,25.0,12
ID14774,210,26,25.0,12
ID21297,104984,26,126.0,12
ID13275,77,26,25.0,12
ID6999,26795,26,126.0,12
ID16685,5759,26,25.0,12
ID24417,66824,26,126.0,12
ID20686,118,26,25.0,12
ID20552,56465,26,25.0,12
ID8878,65465,26,126.0,12
ID19968,62637,26,25.0,12
ID9812,47758,26,126.0,12
ID9390,24894,26,25.0,12
ID17115,0,26,126.0,12
ID15526,6304,26,25.0,12
ID26685,878,26,25.0,12
ID16040,49588201,26,,
ID26028,292,26,126.0,12
ID1643,51185,26,126.0,12
ID17579,41459,26,126.0,12
ID12814,200,26,25.0,12
ID13678,18832,26,126.0,12
ID17111,1535,26,25.0,12
ID26362,30,26,126.0,12
ID17360,213132,26,25.0,12
ID13431,55201,26,1000.0,12
ID17980,41555,26,126.0,12
ID11406,4234,26,25.0,12
ID16665,0,26,126.0,12
ID29535,2502,26,25.0,12
ID6585,11097,26,126.0,12
ID11251,82338,26,126.0,12
ID5991,13481,26,25.0,12
ID29595,1173,26,25.0,12
ID25986,741732,26,,12
ID27061,25655,26,25.0,12
ID3819,26,26,25.0,12
ID9857,285457,26,126.0,12
ID7686,191453,26,25.0,12
ID330,89409,26,25.0,12
ID25400,1670,26,25.0,12
ID17017,0,26,126.0,12
ID11635,1418384,26,25.0,12
ID23754,64036,26,25.0,12
ID16875,16111,26,25.0,12
ID17246,7364,26,25.0,12
ID12874,6622,26,25.0,12
ID11257,426,26,25.0,12
ID27603,707724,26,25.0,12
ID14113,254142,26,25.0,12
ID10128,218074,26,25.0,12
ID28922,30571,26,25.0,12
ID19852,10533,26,25.0,12
ID558,221619,26,25.0,12
ID10677,97,26,126.0,12
ID6138,266139,26,25.0,12
ID25021,1,26,25.0,12
ID17012,11776,26,25.0,12
ID6482,123034,26,126.0,12
ID10413,43742,26,25.0,12
ID3444,99760,26,25.0,
ID12789,823,26,25.0,12
ID7318,2515,26,25.0,12
ID11819,12255741,26,126.0,12
ID726,400764,26,25.0,12
ID10788,10277,26,25.0,12
ID28649,33550,26,126.0,12
ID14262,256,26,,12
ID13703,28750,26,126.0,12
ID10309,1540,26,25.0,12
ID17571,0,26,,12
ID19579,0,26,25.0,12
ID23751,578518,26,25.0,12
ID24582,246631,26,126.0,12
ID14684,191699,26,126.0,12
ID8288,1046670,26,25.0,12
ID6800,158495,26,126.0,12
ID23410,55067,26,126.0,12
ID5135,1121,26,25.0,12
ID10868,635,26,25.0,12
ID18323,19923,26,25.0,12
ID2242,124519,26,126.0,12
ID20228,42560,26,25.0,12
ID14025,0,26,25.0,12
ID1052,52961,26,25.0,12
ID14067,300,26,25.0,12
ID28702,82163,26,126.0,12
ID6659,53209,26,25.0,12
ID1170,0,26,126.0,12
ID14562,168687,26,25.0,12
ID27425,41,26,25.0,12
ID26900,95390,26,25.0,12
ID12426,13552,26,25.0,12
ID27738,89878,26,25.0,12
ID6390,274201,26,126.0,12
ID20982,673588,26,126.0,12
ID9741,231277,26,25.0,12
ID27245,110412,26,25.0,12
ID27879,17935,26,25.0,12
ID10303,921,26,126.0,12
ID6044,84625,26,25.0,12
ID14825,10740,26,25.0,12
ID17236,17,26,25.0,12
ID14960,43466,26,25.0,12
ID21452,5592,26,126.0,12
ID16725,3411,26,25.0,12
ID11464,3092,26,25.0,12
ID8785,48800,26,25.0,12
ID13630,2286,26,25.0,12
ID2111,0,26,25.0,12
ID26434,2014,26,25.0,12
ID13638,8135,26,,12
ID14187,200664,26,25.0,12
ID5792,29848,26,25.0,12
ID24409,1008,26,126.0,12
ID12144,43944,26,126.0,12
ID6075,3080,26,25.0,12
ID14904,0,26,25.0,12
ID25826,141429,26,25.0,12
ID436,124209,26,25.0,12
ID27119,644,26,25.0,12
ID22723,249227,26,25.0,12
ID21375,36430,26,25.0,12
ID8585,21440,26,126.0,12
ID4784,58420,26,25.0,12
ID5687,6623,26,25.0,12
ID12738,2206927,26,25.0,12
ID7776,1200,26,25.0,12
ID25325,981,26,25.0,12
ID4656,541,26,25.0,12
ID4769,2180,26,126.0,12
ID628,196,26,25.0,12
ID20218,15,26,25.0,12
ID748,440643,26,126.0,12
ID731,69518,26,25.0,12
ID12796,39957,26,25.0,12
ID3081,2547814,26,126.0,12
ID20877,47528,26,126.0,12
ID12688,41317,26,25.0,12
ID10386,4241,26,25.0,12
ID14093,28195,26,126.0,12
ID14839,1355310,26,25.0,12
ID4416,18247,26,25.0,12
ID14224,4416,26,25.0,12
ID20718,598,26,25.0,12
ID7519,125312,26,25.0,12
ID2090,6929,26,25.0,12
ID25386,336,26,25.0,12
ID18903,507069,26,126.0,12
ID3040,3895,26,350.0,12
ID20696,1276,26,25.0,12
ID17763,124,26,25.0,12
ID27991,15028,26,25.0,12
ID11152,56221,26,25.0,12
ID29454,99598,26,126.0,12
ID27272,22352,26,25.0,12
ID23695,39,26,126.0,12
ID9433,397028,26,25.0,12
ID26820,74470,26,25.0,12
ID7988,110,26,126.0,12
ID11883,20511,26,25.0,12
ID6343,19237,26,25.0,12
ID19775,3125,26,126.0,12
ID18136,688,26,126.0,12
ID24433,140674,26,25.0,12
ID25755,46354,26,126.0,12
ID12476,4926,26,126.0,12
ID14733,15,26,25.0,12
ID3238,180233,26,25.0,12
ID11502,82841,26,25.0,12
ID16314,134902,26,126.0,12
ID14977,2286,26,25.0,12
ID21573,97,26,25.0,12
ID13737,0,26,25.0,12
ID6969,378618,26,25.0,12
ID8380,32096,26,25.0,12
ID5348,7265,26,25.0,12
ID3909,7000,26,126.0,12
ID10706,1004,26,25.0,12
ID26418,563332,26,25.0,12
ID26510,127299,26,25.0,12
ID18007,3690,26,25.0,12
ID10805,579,26,25.0,12
ID29548,187448,26,25.0,12
ID2280,44680,26,126.0,12
ID17010,20459,26,25.0,12
ID11248,6840,26,25.0,12
ID6979,107726,26,126.0,12
ID4602,181,26,25.0,12
ID26776,132156,26,25.0,12
ID4128,2117,26,25.0,12
ID2949,0,26,25.0,12
ID4346,48945,26,126.0,12
ID22386,8946,26,350.0,12
ID10314,21826,26,25.0,12
ID20524,14685,26,25.0,12
ID5357,11357,26,25.0,12
ID22452,463223,26,126.0,12
ID5462,56541,26,25.0,12
ID6251,1101190,26,126.0,12
ID29193,60396,26,25.0,12
ID5379,2536,26,126.0,12
ID16951,1,26,25.0,12
ID7799,45555,26,25.0,12
ID1545,36666,26,25.0,12
ID19082,12119,26,25.0,12
ID8857,1,26,25.0,12
ID17334,60468,26,25.0,12
ID25284,376594,26,25.0,12
ID2726,64359,26,126.0,12
ID18326,35440,26,25.0,12
ID27830,23617,26,25.0,12
ID4668,3207,26,25.0,12
ID28252,1980,26,25.0,12
ID22485,390200,26,25.0,12
ID14322,25802,26,25.0,12
ID16252,162620,26,25.0,12
ID839,7012,26,126.0,12
ID6060,2831,26,25.0,12
ID6191,22616,26,126.0,12
ID8351,12582,26,25.0,12
ID9833,119,26,25.0,12
ID14780,474,26,25.0,12
ID28229,152661,26,126.0,12
ID9453,13031,26,,12
ID13565,6778,26,126.0,12
ID10771,690732,26,25.0,12
ID29791,541241,26,25.0,12
ID24774,727065,26,126.0,12
ID15387,245819,26,25.0,12
ID19214,145527,26,25.0,12
ID29247,9088,26,126.0,12
ID794,85882,26,126.0,12
ID23465,6301,26,25.0,12
ID23344,2156,26,25.0,12
ID6805,663069,26,126.0,12
ID27635,113553,26,25.0,12
ID11099,4824,26,25.0,12
ID6630,9703,26,25.0,12
ID12885,84,26,25.0,12
ID19520,5768,26,25.0,12
ID13202,8155,27,25.0,12
ID27694,564,27,25.0,12
ID7907,435,27,25.0,12
ID22521,7601,27,126.0,12
ID23642,1774,27,25.0,12
ID1542,105482,27,25.0,12
ID19108,90338,27,126.0,12
ID16420,41690,27,25.0,12
ID4231,55,27,25.0,12
ID25309,25913,27,25.0,12
ID7975,1493,27,25.0,12
ID27974,76572,27,25.0,12
ID18400,8,27,25.0,12
ID2812,46731,27,25.0,12
ID20216,44763,27,126.0,12
ID5608,35498,27,126.0,12
ID8773,51612,27,25.0,12
ID7524,101938,27,25.0,12
ID10250,3825363,27,25.0,12
ID6171,271324,27,25.0,12
ID6743,198456,27,25.0,12
ID28401,107077,27,25.0,12
ID1835,61458,27,25.0,12
ID9200,801,27,25.0,12
ID4915,8849,27,126.0,12
ID5466,1695,27,25.0,12
ID23985,297221,27,25.0,12
ID1088,22570,27,25.0,12
ID15973,927,27,126.0,12
ID19348,43,27,25.0,12
ID13328,518539,27,25.0,12
ID26760,133913,27,126.0,12
ID19982,132554,27,25.0,12
ID10344,1424,27,25.0,12
ID16068,45400,27,126.0,12
ID4512,20207,27,25.0,12
ID20751,0,27,25.0,12
ID21192,10501,27,126.0,12
ID3342,7917,27,25.0,12
ID8178,22373,27,25.0,12
ID135,0,27,25.0,12
ID14196,606,27,25.0,14
ID3275,89094,27,25.0,12
ID3926,23619,27,25.0,12
ID14226,1762,27,126.0,12
ID6733,149108,27,126.0,12
ID13816,50673,27,126.0,12
ID20395,14575,27,126.0,12
ID20967,2032,27,25.0,12
ID6880,31070,27,25.0,12
ID28966,18,27,25.0,12
ID24366,0,27,25.0,12
ID16744,159201,27,25.0,12
ID22641,38796,27,,12
ID22651,40,27,25.0,12
ID12681,15861,27,25.0,12
ID18884,33459,27,25.0,12
ID19916,16153,27,25.0,12
ID12700,108637,27,126.0,12
ID2675,0,27,25.0,12
ID21810,93015,27,25.0,12
ID28614,8227,27,126.0,12
ID26525,1355,27,25.0,12
ID15714,3477,27,25.0,12
ID12650,101946,27,25.0,12
ID289,45039,27,25.0,12
ID15285,7869,27,25.0,12
ID23404,1236,27,25.0,12
ID8513,1019,27,25.0,12
ID21374,472,27,25.0,12
ID14012,111,27,25.0,12
ID23195,479886,27,25.0,12
ID2862,153112,27,25.0,12
ID16253,98287,27,25.0,12
ID26554,45730,27,126.0,12
ID27192,862518,27,25.0,12
ID7608,329268,27,25.0,12
ID4002,266541,27,25.0,12
ID6033,100841,27,25.0,12
ID29708,2564,27,25.0,12
ID2890,314114,27,25.0,12
ID11462,298461,27,25.0,12
ID27208,1567,27,25.0,12
ID28895,4546,27,25.0,12
ID20920,626180,27,,12
ID19670,17728,27,126.0,12
ID25594,18,27,25.0,12
ID10943,21455,27,25.0,12
ID13716,713725,27,25.0,12
ID21605,104777,27,25.0,12
ID13998,311,27,25.0,12
ID6925,504566,27,126.0,12
ID15946,426533,27,25.0,12
ID12464,20536,27,25.0,12
ID18206,102390,27,126.0,12
ID22500,0,27,25.0,12
ID26952,79435,27,25.0,12
ID13193,12222,27,25.0,12
ID12538,808,27,25.0,12
ID17121,0,27,126.0,12
ID10660,8016,27,25.0,12
ID14288,0,27,25.0,12
ID23603,141942,27,126.0,12
ID5286,732880,27,25.0,12
ID26587,48048,27,126.0,12
ID13327,25384,27,25.0,12
ID24982,21095,27,25.0,12
ID24634,10280,27,25.0,12
ID18684,2090,27,25.0,12
ID12503,1211,27,25.0,12
ID1852,616574,27,25.0,12
ID14261,582186,27,126.0,12
ID25231,61485,27,25.0,12
ID16838,5716,27,25.0,12
ID25570,2672,27,126.0,12
ID21463,158,27,25.0,12
ID29637,99,27,25.0,12
ID11418,297545,27,25.0,12
ID25976,1639,27,25.0,12
ID23896,154686,27,25.0,12
ID8742,138623,27,25.0,12
ID19129,41972,27,25.0,12
ID8827,27432,27,25.0,12
ID16572,4639,27,25.0,12
ID21313,4183,27,25.0,12
ID24708,1268512,27,126.0,12
ID8423,1588,27,25.0,12
ID2413,12232,27,25.0,12
ID26988,137839,27,126.0,12
ID19753,15222,27,25.0,12
ID13794,8498,27,126.0,12
ID1580,0,27,25.0,12
ID1870,38305,27,126.0,12
ID29367,26477,27,126.0,12
ID23791,17567,27,126.0,12
ID27510,4052,27,126.0,12
ID656,1844,27,25.0,12
ID16843,421,27,126.0,12
ID12380,44551,27,25.0,12
ID20337,1569,27,25.0,12
ID18088,1385,27,25.0,12
ID21069,0,27,25.0,12
ID8157,119942,27,126.0,12
ID980,4295,27,25.0,12
ID2426,35,27,25.0,12
ID4536,0,27,25.0,12
ID25416,5920,27,126.0,12
ID5589,145464,27,126.0,12
ID7186,5563,27,126.0,12
ID14235,68160,27,25.0,12
ID5566,18330,27,25.0,12
ID18470,643,27,25.0,12
ID16410,52348,27,126.0,12
ID6522,15072,27,126.0,12
ID3763,9790,27,25.0,12
ID9336,4632,27,25.0,12
ID26095,603572,27,25.0,12
ID14468,34,27,126.0,12
ID17258,278237,27,126.0,12
ID28891,23887,27,25.0,12
ID14148,0,27,126.0,12
ID11872,59246,27,,
ID7516,3341,27,25.0,12
ID29793,44,27,25.0,12
ID18416,10971,27,25.0,12
ID14936,146,27,25.0,12
ID2395,673,27,25.0,12
ID22204,56165,27,25.0,12
ID9694,3564,27,25.0,12
ID11878,1079688,27,25.0,12
ID26019,99751,27,25.0,12
ID21300,3232,27,25.0,12
ID1748,304753,27,25.0,12
ID9541,136556,27,126.0,12
ID9659,13283,27,126.0,12
ID21239,99,27,126.0,12
ID8460,10,27,126.0,12
ID10982,4,27,25.0,12
ID2544,0,27,25.0,12
ID15203,0,27,25.0,12
ID1628,113579,27,126.0,12
ID29788,42556,27,126.0,12
ID765,350969,27,126.0,12
ID16802,41509,27,25.0,12
ID24087,4159,27,25.0,12
ID5912,65236,27,25.0,12
ID24802,60458,27,25.0,12
ID5517,23666,27,25.0,12
ID2942,534,27,25.0,12
ID23340,59352,27,126.0,12
ID8373,24858,27,126.0,12
ID2665,3488,27,25.0,12
ID17434,0,27,25.0,12
ID18055,145604,27,25.0,12
ID25480,34458,27,25.0,12
ID24562,32647,27,126.0,12
ID8232,977,27,25.0,12
ID10339,23635,27,25.0,12
ID17836,20028,27,25.0,12
ID11228,4100,27,25.0,12
ID10493,80390,27,25.0,12
ID17233,3177,27,25.0,12
ID29497,123,27,126.0,12
ID19935,4,27,126.0,12
ID8674,569191,27,126.0,12
ID6170,117020,27,25.0,12
ID27534,21182,27,25.0,12
ID7392,12041,27,25.0,12
ID9399,7221,27,25.0,12
ID24175,427,27,25.0,12
ID29477,265,27,25.0,12
ID570,6897,27,25.0,12
ID5387,5545,27,126.0,12
ID13185,34160,27,25.0,12
ID16524,364103,27,25.0,12
ID9137,56307,27,25.0,12
ID15546,38902,27,25.0,12
ID27579,4030,27,25.0,12
ID25254,0,27,25.0,12
ID26273,0,27,25.0,12
ID29175,219104,27,25.0,12
ID8086,76980,27,25.0,12
ID1666,44,27,25.0,12
ID8152,24,27,126.0,12
ID9392,104130,27,25.0,12
ID15122,27128,27,25.0,12
ID26216,5020,27,25.0,12
ID28729,331,27,25.0,12
ID26109,10066,27,126.0,12
ID11188,5152,27,25.0,12
ID716,4879,27,25.0,12
ID8991,13510,27,25.0,12
ID24526,91,27,25.0,12
ID6254,1209773,27,25.0,12
ID25930,17527,27,25.0,12
ID25711,88581,27,25.0,12
ID11321,0,27,25.0,12
ID10772,72971,27,25.0,12
ID21712,47172,27,25.0,12
ID6145,1575,27,126.0,12
ID9296,25513,27,,
ID28411,86223,27,25.0,12
ID24806,75985,27,126.0,12
ID16505,2182111,27,,12
ID17119,2535,27,126.0,12
ID29246,1016,27,25.0,12
ID24789,38749,27,25.0,12
ID18315,1791,27,126.0,12
ID26719,35559,27,25.0,12
ID25893,11389,27,25.0,12
ID22232,1182,27,126.0,12
ID4076,98,27,25.0,12
ID20487,40,27,25.0,12
ID1045,21999,27,126.0,12
ID15930,6046,27,25.0,12
ID9354,555,27,25.0,12
ID29293,67989,27,126.0,12
ID26465,18507,27,25.0,12
ID28656,13763,27,25.0,12
ID18438,13569,27,25.0,12
ID23885,2230,27,25.0,12
ID17557,269,27,25.0,12
ID29358,48596,27,126.0,12
ID17526,0,27,25.0,12
ID10804,47435,27,25.0,12
ID20923,25019,27,25.0,12
ID1967,7784,27,126.0,12
ID12161,5889,27,25.0,12
ID18243,583,27,25.0,12
ID27756,247,27,25.0,12
ID19624,442971,27,126.0,12
ID9490,32646,27,25.0,12
ID22948,177,27,25.0,12
ID28286,0,27,25.0,12
ID17658,1849,27,25.0,12
ID12180,481,27,,12
ID16607,645323,27,25.0,12
ID17454,18160,27,25.0,12
ID131,278,27,25.0,12
ID7097,9956,27,126.0,12
ID22459,6916,27,25.0,12
ID28475,3677,27,25.0,12
ID26413,576389,27,25.0,12
ID26612,48975,27,25.0,12
ID1819,46933,27,25.0,12
ID6246,39271,27,126.0,12
ID14985,279309,27,25.0,12
ID18778,63136,27,25.0,12
ID23234,5108,27,25.0,12
ID290,60957,27,25.0,12
ID27169,4863,27,25.0,12
ID4307,0,27,25.0,12
ID14803,544614,27,126.0,12
ID1023,110188,27,25.0,12
ID24475,2023190,27,126.0,12
ID27855,294664,27,25.0,12
