ACCT_NBR,CUST_ID,CANCEL_NO_CONTACT,IS_DIGITAL,ACCT_OPEN_DT
ACCT25501,ID24191,0,1,16443
ACCT12846,ID12170,0,1,16444
ACCT12585,ID11918,0,1,17906
ACCT26026,ID24686,0,1,17906
ACCT13003,ID12320,0,1,16444
ACCT1659,ID1561,0,1,17906
ACCT8717,ID8229,0,1,16444
ACCT14723,ID13946,0,1,17906
ACCT30431,ID28897,0,1,17906
ACCT29026,ID27558,0,1,16444
ACCT3984,ID3741,0,1,16443
ACCT10064,ID9498,0,1,17907
ACCT19904,ID18848,0,1,16443
ACCT5034,ID4702,0,1,17906
ACCT4870,ID4540,0,1,17906
ACCT6149,ID5763,0,1,16444
ACCT10359,ID9785,0,1,16443
ACCT29285,ID27812,0,1,16443
ACCT2824,ID2684,0,1,17907
ACCT11803,ID11172,0,1,17907
ACCT6302,ID5915,0,1,16444
ACCT866,ID809,0,1,17906
ACCT2920,ID2772,1,1,16443
ACCT7329,ID6896,0,1,17906
ACCT23810,ID22603,0,1,16443
ACCT15169,ID14375,0,1,16444
ACCT16059,ID15224,0,1,17906
ACCT24462,ID23218,0,1,17906
ACCT1536,ID1445,0,1,16444
ACCT24514,ID23263,0,1,17906
ACCT24690,ID23413,0,1,17905
ACCT10083,ID9516,0,1,17905
ACCT28307,ID26871,0,1,16443
ACCT26933,ID25560,0,1,17906
ACCT11856,ID11225,0,1,16444
ACCT22785,ID21607,0,1,16443
ACCT16128,ID15293,0,1,17905
ACCT7782,ID7329,0,1,16443
ACCT16820,ID15941,0,1,17905
ACCT15663,ID14848,0,1,17906
ACCT14542,ID13772,0,1,17905
ACCT2293,ID2173,0,1,17906
ACCT27287,ID25888,0,1,17906
ACCT31200,ID29631,0,1,16444
ACCT22133,ID20971,0,1,17906
ACCT27797,ID26380,0,1,17906
ACCT18833,ID17845,0,1,16443
ACCT22802,ID21624,0,1,16444
ACCT18194,ID17237,0,1,16444
ACCT30540,ID29000,0,1,17906
ACCT17083,ID16191,0,1,17905
ACCT21305,ID20170,0,1,17907
ACCT27072,ID25686,0,1,16443
ACCT18578,ID17605,0,1,16444
ACCT22223,ID21060,0,1,17906
ACCT2562,ID2432,0,1,16443
ACCT4405,ID4147,0,1,17905
ACCT4823,ID4494,0,1,17907
ACCT28422,ID26984,0,1,16444
ACCT25355,ID24052,0,1,16443
ACCT8387,ID7906,0,1,17906
ACCT9529,ID8991,0,1,17906
ACCT9979,ID9415,0,1,17907
ACCT8449,ID7968,0,1,16444
ACCT20254,ID19174,0,1,16444
ACCT20443,ID19342,0,1,17906
ACCT7298,ID6866,0,1,17905
ACCT29331,ID27857,0,1,16444
ACCT9908,ID9356,0,1,17906
ACCT24881,ID23599,0,1,16443
ACCT31237,ID29667,0,1,17906
ACCT18237,ID17279,0,1,16443
ACCT452,ID418,0,1,17906
ACCT2563,ID2433,0,1,16444
ACCT6288,ID5901,0,1,16443
ACCT24671,ID23395,0,1,16444
ACCT19968,ID18909,0,1,17907
ACCT16393,ID15549,0,1,16444
ACCT13049,ID12365,0,1,16443
ACCT23389,ID22187,0,1,16443
ACCT27315,ID25912,0,1,17906
ACCT25932,ID24603,0,1,16444
ACCT15877,ID15057,0,1,16443
ACCT5114,ID4782,0,1,17906
ACCT13477,ID12761,0,1,17906
ACCT27047,ID25661,0,1,16443
ACCT25726,ID24408,0,1,17905
ACCT19567,ID18533,0,1,17906
ACCT8538,ID8055,0,1,16443
ACCT25539,ID24228,0,1,16443
ACCT5678,ID5303,0,1,16444
ACCT14016,ID13284,0,1,17907
ACCT30308,ID28780,0,1,16443
ACCT7253,ID6824,0,1,16443
ACCT25727,ID24409,0,1,17907
ACCT1008,ID945,0,1,17906
ACCT8087,ID7614,0,1,17906
ACCT24967,ID23682,0,1,17906
ACCT15175,ID14381,0,1,16443
ACCT19610,ID18574,0,1,16443
ACCT28636,ID27179,0,1,16443
ACCT151,ID144,0,1,16444
ACCT14293,ID13544,0,1,17905
ACCT29482,ID27997,0,1,17906
ACCT18083,ID17131,0,1,16443
ACCT7246,ID6817,0,1,17906
ACCT756,ID705,0,1,17905
ACCT1665,ID1567,0,1,17905
ACCT13137,ID12449,0,1,17905
ACCT26600,ID25244,0,1,16443
ACCT6566,ID6173,0,1,16444
ACCT1431,ID1342,0,1,17906
ACCT17734,ID16826,0,1,16444
ACCT1910,ID1803,0,1,16444
ACCT24269,ID23033,0,1,17906
ACCT370,ID345,0,1,16443
ACCT476,ID439,0,1,17906
ACCT26042,ID24702,0,1,16443
ACCT2011,ID1900,0,1,16444
ACCT14556,ID13785,0,1,17907
ACCT9397,ID8880,0,1,16444
ACCT2227,ID2109,0,1,16444
ACCT20830,ID19716,0,1,16444
ACCT29476,ID27991,0,1,16444
ACCT17040,ID16152,0,1,17905
ACCT24606,ID23332,0,1,16443
ACCT7753,ID7303,0,1,16443
ACCT19044,ID18031,0,1,17905
ACCT10351,ID9777,0,1,17906
ACCT11845,ID11214,0,1,17906
ACCT27162,ID25773,0,1,17906
ACCT29060,ID27591,0,1,17906
ACCT6844,ID6448,0,1,17905
ACCT30271,ID28747,0,1,17907
ACCT5220,ID4887,0,1,17906
ACCT7786,ID7333,0,1,16444
ACCT25876,ID24548,0,1,16443
ACCT12064,ID11424,0,1,16444
ACCT15333,ID14530,0,1,16443
ACCT8877,ID8387,0,1,17907
ACCT10525,ID9939,0,1,16444
ACCT23731,ID22527,0,1,16443
ACCT29347,ID27873,0,1,17906
ACCT28773,ID27314,0,1,17906
ACCT19169,ID18151,0,1,16444
ACCT16670,ID15804,0,1,17905
ACCT7157,ID6747,0,1,17906
ACCT26195,ID24853,0,1,16443
ACCT8727,ID8239,0,1,16444
ACCT2403,ID2281,0,1,16443
ACCT428,ID399,0,1,16444
ACCT22868,ID21688,0,1,16443
ACCT11643,ID11020,0,1,17907
ACCT24450,ID23206,0,1,17906
ACCT11088,ID10480,0,1,17906
ACCT13118,ID12431,0,1,16444
ACCT3129,ID2935,0,1,16444
ACCT3635,ID3408,0,1,16443
ACCT20261,ID19181,0,1,16444
ACCT26293,ID24941,0,1,16444
ACCT26894,ID25521,0,1,17906
ACCT4393,ID4135,0,1,16443
ACCT11496,ID10874,0,1,16443
ACCT15258,ID14463,0,1,16443
ACCT21387,ID20248,0,1,17906
ACCT18513,ID17542,0,1,16444
ACCT23342,ID22140,0,1,16444
ACCT15412,ID14604,0,1,16443
ACCT13720,ID12995,0,1,16444
ACCT12422,ID11766,0,1,16443
ACCT29120,ID27651,0,1,17906
ACCT4439,ID4175,0,1,16443
ACCT22066,ID20904,0,1,16443
ACCT25124,ID23835,0,1,17906
ACCT11919,ID11287,0,1,17907
ACCT19161,ID18143,0,1,16444
ACCT10054,ID9488,0,1,16444
ACCT23778,ID22573,0,1,16444
ACCT27789,ID26372,0,1,17907
ACCT1604,ID1507,0,1,16444
ACCT13786,ID13060,0,1,17907
ACCT17146,ID16252,0,1,16443
ACCT24359,ID23119,0,1,16444
ACCT23577,ID22375,0,1,16443
ACCT18946,ID17938,0,1,16443
ACCT15439,ID14631,0,1,16443
ACCT19395,ID18373,0,1,17907
ACCT18365,ID17399,0,1,17906
ACCT18051,ID17100,0,1,17907
ACCT14078,ID13338,0,1,16444
ACCT6673,ID6279,0,1,16443
ACCT27340,ID25935,0,1,16444
ACCT1557,ID1465,0,1,17906
ACCT1161,ID1089,0,1,16444
ACCT18375,ID17408,0,1,16443
ACCT5824,ID5444,0,1,17907
ACCT7709,ID7259,0,1,17906
ACCT23666,ID22462,0,1,16443
ACCT16376,ID15533,0,1,16444
ACCT5128,ID4796,0,1,17906
ACCT27558,ID26149,0,1,17906
ACCT9976,ID9412,0,1,16443
ACCT20258,ID19178,0,1,16443
ACCT19219,ID18198,0,1,16443
ACCT30559,ID29018,0,1,16444
ACCT9573,ID9035,0,1,16444
ACCT25143,ID23853,1,1,16443
ACCT7066,ID6661,0,1,16444
ACCT9389,ID8872,0,1,17906
ACCT18088,ID17136,0,1,17906
ACCT11602,ID10979,0,1,17906
ACCT21099,ID19974,0,1,16443
ACCT7948,ID7485,0,1,17906
ACCT16045,ID15210,0,1,17905
ACCT21808,ID20656,0,1,17906
ACCT9352,ID8835,0,1,17905
ACCT27533,ID26124,0,1,17906
ACCT22763,ID21588,0,1,17906
ACCT15667,ID14852,0,1,17906
ACCT20106,ID19037,0,1,16443
ACCT3249,ID3041,0,1,16444
ACCT28236,ID26801,0,1,16443
ACCT4295,ID4038,0,1,17906
ACCT6549,ID6156,0,1,17906
ACCT24493,ID23244,0,1,16443
ACCT10343,ID9769,0,1,17907
ACCT18048,ID17097,0,1,16444
ACCT18831,ID17843,0,1,17905
ACCT28841,ID27381,0,1,17906
ACCT2273,ID2153,0,1,17906
ACCT23467,ID22265,0,1,16443
ACCT28038,ID26616,0,1,16443
ACCT31342,ID29772,0,1,16444
ACCT8242,ID7764,1,1,16444
ACCT21971,ID20812,0,1,17905
ACCT12968,ID12285,0,1,16443
ACCT16181,ID15346,0,1,17905
ACCT4380,ID4122,0,1,17906
ACCT16903,ID16017,0,1,17906
ACCT7419,ID6980,0,1,16443
ACCT24776,ID23494,0,1,16443
ACCT23702,ID22498,0,1,16443
ACCT15104,ID14313,0,1,17905
ACCT1036,ID973,0,1,17906
ACCT12479,ID11818,0,1,16443
ACCT12488,ID11826,0,1,16443
ACCT30019,ID28502,0,1,16444
ACCT29244,ID27773,0,1,16444
ACCT2100,ID1986,0,1,17906
ACCT27762,ID26345,0,1,17906
ACCT14733,ID13956,0,1,16443
ACCT14138,ID13396,0,1,16443
ACCT25462,ID24159,0,1,16443
ACCT1226,ID1154,0,1,17906
ACCT12680,ID12012,0,1,16444
ACCT12254,ID11610,0,1,17906
ACCT26886,ID25513,0,1,17905
ACCT19372,ID18350,0,1,16443
ACCT11275,ID10663,0,1,17906
ACCT9305,ID8790,0,1,16443
ACCT28290,ID26854,0,1,17905
ACCT121,ID115,0,1,16443
ACCT22425,ID21260,0,1,16443
ACCT30976,ID29422,0,1,17906
ACCT12569,ID11903,0,1,17906
ACCT9687,ID9139,0,1,16444
ACCT28482,ID27035,0,1,16443
ACCT6316,ID5928,0,1,17906
ACCT2501,ID2374,0,1,16443
ACCT7906,ID7453,0,1,16443
ACCT10467,ID9885,0,1,17905
ACCT29557,ID28072,0,1,17906
ACCT16628,ID15769,0,1,17906
ACCT16721,ID15851,0,1,17905
ACCT8495,ID8013,0,1,16443
ACCT16389,ID15545,0,1,17906
ACCT22673,ID21501,0,1,16443
ACCT28357,ID26921,0,1,16443
ACCT4674,ID4361,0,1,17906
ACCT14219,ID13473,0,1,17906
ACCT23840,ID22630,0,1,16443
ACCT13507,ID12790,0,1,17907
ACCT27416,ID26010,0,1,16444
ACCT25849,ID24526,0,1,16443
ACCT27644,ID26230,0,1,16443
ACCT15005,ID14218,0,1,16443
ACCT27798,ID26381,0,1,17907
ACCT26046,ID24706,0,1,17906
ACCT22480,ID21315,0,1,17906
ACCT5751,ID5374,0,1,16443
ACCT3322,ID3110,0,1,16444
ACCT7357,ID6924,0,1,17905
ACCT10667,ID10078,0,1,16444
ACCT21415,ID20275,0,1,16443
ACCT2754,ID2618,0,1,16443
ACCT17073,ID16182,0,1,16444
ACCT29885,ID28375,0,1,16443
ACCT27635,ID26224,1,1,16444
ACCT1009,ID946,0,1,17906
ACCT9338,ID8822,0,1,16444
ACCT15565,ID14751,0,1,16444
ACCT3499,ID3277,0,1,17906
ACCT13444,ID12730,0,1,17906
ACCT21891,ID20735,0,1,17906
ACCT14144,ID13401,0,1,16443
ACCT30531,ID28991,0,1,17907
ACCT8813,ID8323,0,1,17906
ACCT28884,ID27420,0,1,17906
ACCT946,ID884,0,1,17906
ACCT11001,ID10396,0,1,16444
ACCT12568,ID11902,0,1,17906
ACCT19782,ID18729,0,1,17906
ACCT26093,ID24753,0,1,16444
ACCT9120,ID8614,0,1,16443
ACCT26220,ID24871,0,1,17907
ACCT28385,ID26949,0,1,16444
ACCT20901,ID19786,0,1,16444
ACCT15639,ID14824,0,1,16443
ACCT29875,ID28365,0,1,16444
ACCT2714,ID2578,0,1,17906
ACCT21824,ID20671,0,1,16443
ACCT2547,ID2420,0,1,16444
ACCT978,ID915,0,1,17906
ACCT7566,ID7125,0,1,16443
ACCT31057,ID29498,0,1,16444
ACCT16841,ID15961,0,1,16444
ACCT28747,ID27289,1,1,16443
ACCT15674,ID14856,0,1,16443
ACCT15330,ID14527,0,1,16443
ACCT16447,ID15600,0,1,17905
ACCT11676,ID11050,0,1,16443
ACCT10194,ID9624,0,1,16444
ACCT10969,ID10367,0,1,17906
ACCT3603,ID3378,0,1,16444
ACCT9076,ID8571,0,1,17906
ACCT8835,ID8345,0,1,17907
ACCT17063,ID16173,0,1,16443
ACCT7756,ID7305,0,1,17907
ACCT29332,ID27858,0,1,16443
ACCT8686,ID8201,0,1,17906
ACCT10006,ID9441,0,1,16444
ACCT20351,ID19259,0,1,17906
ACCT30908,ID29355,0,1,16443
ACCT14057,ID13318,0,1,17907
ACCT9255,ID8741,0,1,16444
ACCT166,ID158,0,1,17906
ACCT4679,ID4366,0,1,17906
ACCT10057,ID9491,0,1,17906
ACCT14449,ID13688,0,1,17906
ACCT17124,ID16231,0,1,16444
ACCT15921,ID15101,0,1,16444
ACCT1350,ID1266,0,1,16444
ACCT5394,ID5031,0,1,16444
ACCT27901,ID26480,0,1,16443
ACCT16715,ID15845,0,1,17905
ACCT1663,ID1565,0,1,16444
ACCT15859,ID15039,0,1,17906
ACCT8362,ID7881,0,1,16443
ACCT25827,ID24505,0,1,17906
ACCT19646,ID18605,0,1,17906
ACCT28103,ID26679,0,1,16443
ACCT1527,ID1436,0,1,16444
ACCT26980,ID25603,0,1,16443
ACCT8372,ID7891,0,1,16443
ACCT15145,ID14352,0,1,17906
ACCT40,ID36,0,1,17906
ACCT14427,ID13667,0,1,17906
ACCT18953,ID17945,0,1,17906
ACCT5108,ID4776,0,1,16443
ACCT10974,ID10372,0,1,17907
ACCT2055,ID1941,0,1,17906
ACCT22148,ID20986,0,1,17906
ACCT2890,ID2745,1,1,16443
ACCT757,ID706,0,1,17906
ACCT14981,ID14195,0,1,17905
ACCT6213,ID5827,0,1,16444
ACCT19865,ID18810,0,1,17906
ACCT15659,ID14844,0,1,16443
ACCT28986,ID27520,0,1,17905
ACCT3727,ID3498,0,1,17906
ACCT10748,ID10159,0,1,16444
ACCT13347,ID12637,0,1,16443
ACCT23189,ID22001,0,1,16444
ACCT29145,ID27674,0,1,17906
ACCT30710,ID29169,0,1,17906
ACCT25926,ID24597,0,1,17906
ACCT22146,ID20984,0,1,16444
ACCT26159,ID24817,0,1,16444
ACCT3384,ID3169,0,1,17907
ACCT9157,ID8651,0,1,17905
ACCT14963,ID14177,0,1,16444
ACCT26777,ID25411,0,1,16443
ACCT22808,ID21630,0,1,17906
ACCT14376,ID13618,0,1,17906
ACCT9669,ID9121,0,1,17906
ACCT17358,ID16462,0,1,16443
ACCT15312,ID14509,0,1,16443
ACCT1726,ID1621,0,1,16443
ACCT18599,ID17625,0,1,16443
ACCT9297,ID8782,0,1,16443
ACCT24953,ID23668,0,1,17906
ACCT17284,ID16388,0,1,17906
ACCT16985,ID16097,0,1,17906
ACCT4923,ID4593,0,1,16443
ACCT3272,ID3064,0,1,16444
ACCT197,ID189,0,1,17906
ACCT25960,ID24624,0,1,16443
ACCT16611,ID15753,0,1,16443
ACCT872,ID815,0,1,17906
ACCT30023,ID28506,0,1,17905
ACCT6291,ID5904,0,1,16444
ACCT28318,ID26882,0,1,16444
ACCT13672,ID12951,0,1,16443
ACCT3426,ID3210,0,1,16443
ACCT5567,ID5197,0,1,16444
ACCT5541,ID5174,0,1,17906
ACCT11689,ID11063,0,1,17906
ACCT11539,ID10916,0,1,17906
ACCT14681,ID13908,0,1,17907
ACCT9534,ID8996,0,1,17906
ACCT20196,ID19118,0,1,16443
ACCT20932,ID19817,0,1,16444
ACCT13476,ID12760,0,1,17906
ACCT10163,ID9593,0,1,17907
ACCT1961,ID1853,0,1,16443
ACCT21056,ID19935,0,1,17906
ACCT5122,ID4790,0,1,17905
ACCT22691,ID21519,0,1,16443
ACCT13387,ID12676,0,1,17905
ACCT12836,ID12160,0,1,17906
ACCT15023,ID14236,0,1,16443
ACCT27467,ID26061,0,1,17906
ACCT7762,ID7311,0,1,17907
ACCT11346,ID10733,0,1,16443
ACCT9086,ID8581,0,1,16444
ACCT25256,ID23959,0,1,17906
ACCT24674,ID23398,0,1,16443
ACCT30109,ID28591,0,1,16444
ACCT24123,ID22893,0,1,16443
ACCT6162,ID5776,0,1,16444
ACCT31387,ID29817,0,1,17906
ACCT8402,ID7921,0,1,16443
ACCT5764,ID5387,0,1,17905
ACCT11046,ID10441,0,1,17906
ACCT2814,ID2674,0,1,16444
ACCT5125,ID4793,0,1,16443
ACCT18309,ID17345,0,1,16443
ACCT1083,ID1012,0,1,17907
ACCT17106,ID16214,0,1,16443
ACCT15117,ID14326,0,1,16444
ACCT833,ID778,0,1,16444
ACCT5533,ID5166,0,1,17906
ACCT26687,ID25323,0,1,16444
ACCT26717,ID25353,0,1,17906
ACCT5947,ID5565,0,1,16443
ACCT1194,ID1122,0,1,16444
ACCT14859,ID14077,0,1,17906
ACCT22778,ID21600,0,1,16444
ACCT17147,ID16253,0,1,16443
ACCT18947,ID17939,0,1,16443
ACCT18982,ID17971,0,1,16443
ACCT2592,ID2461,0,1,16444
ACCT16769,ID15899,0,1,16444
ACCT23055,ID21871,0,1,17906
ACCT27112,ID25723,0,1,16444
ACCT14072,ID13333,0,1,16443
ACCT6083,ID5698,0,1,16444
ACCT10254,ID9683,0,1,17906
ACCT25897,ID24569,0,1,17906
ACCT7467,ID7028,0,1,16443
ACCT8157,ID7682,0,1,16444
ACCT14676,ID13903,0,1,16443
ACCT10987,ID10383,0,1,17905
ACCT9488,ID8965,0,1,16444
ACCT30219,ID28697,0,1,16443
ACCT24826,ID23544,0,1,16443
ACCT1685,ID1583,0,1,16443
ACCT9327,ID8812,0,1,16443
ACCT12618,ID11951,0,1,17906
ACCT8602,ID8118,0,1,17906
ACCT21049,ID19928,0,1,16444
ACCT20201,ID19123,0,1,16444
ACCT28245,ID26810,0,1,16444
ACCT15892,ID15072,0,1,16443
ACCT11134,ID10524,0,1,17905
ACCT10934,ID10333,0,1,17907
ACCT10951,ID10349,0,1,16444
ACCT12240,ID11596,0,1,16443
ACCT653,ID606,0,1,16444
ACCT30020,ID28503,0,1,16443
ACCT27005,ID25623,0,1,16443
ACCT8559,ID8075,0,1,16443
ACCT25107,ID23818,0,1,17906
ACCT1954,ID1846,0,1,16444
ACCT18168,ID17212,0,1,17906
ACCT24324,ID23086,0,1,17905
ACCT20581,ID19475,0,1,16444
ACCT10672,ID10083,0,1,16443
ACCT18529,ID17556,0,1,17906
ACCT17111,ID16219,0,1,17906
ACCT27950,ID26529,0,1,16444
ACCT23039,ID21857,0,1,17907
ACCT29936,ID28426,0,1,17906
ACCT28152,ID26728,0,1,16443
ACCT16622,ID15763,0,1,17905
ACCT2786,ID2649,0,1,17906
ACCT25363,ID24060,0,1,17907
ACCT23638,ID22436,0,1,17906
ACCT23005,ID21825,0,1,17906
ACCT9973,ID9409,0,1,16443
ACCT4558,ID4288,0,1,16443
ACCT23223,ID22034,0,1,17906
ACCT30185,ID28663,0,1,16443
ACCT22900,ID21720,0,1,16443
ACCT7962,ID7499,0,1,17906
ACCT3848,ID3612,0,1,17905
ACCT4503,ID4238,0,1,16444
ACCT27496,ID26087,0,1,16443
ACCT1491,ID1400,0,1,17906
ACCT897,ID837,0,1,17905
ACCT8845,ID8355,0,1,17907
ACCT7217,ID6789,0,1,16443
ACCT17101,ID16209,0,1,17907
ACCT22762,ID21587,0,1,16444
ACCT12217,ID11573,0,1,17906
ACCT21902,ID20746,0,1,17906
ACCT24111,ID22882,0,1,17905
ACCT27278,ID25880,0,1,17912
ACCT14698,ID13923,0,1,17905
ACCT692,ID644,0,1,17906
ACCT1022,ID959,0,1,16444
ACCT2286,ID2166,0,1,17906
ACCT26353,ID25001,0,1,16443
ACCT10656,ID10067,0,1,16444
ACCT965,ID903,0,1,16444
ACCT22060,ID20898,0,1,17906
ACCT2303,ID2183,0,1,16443
ACCT14499,ID13738,0,1,16444
ACCT8384,ID7903,0,1,16443
ACCT12298,ID11653,0,1,16444
ACCT39,ID35,0,1,16443
ACCT11853,ID11222,0,1,16443
ACCT11481,ID10860,0,1,17906
ACCT28384,ID26948,0,1,17907
ACCT1442,ID1351,0,1,17906
ACCT29277,ID27805,0,1,17905
ACCT22131,ID20969,0,1,16444
ACCT22888,ID21708,0,1,16444
ACCT11308,ID10695,0,1,17907
ACCT951,ID889,0,1,16444
ACCT17843,ID16931,0,1,16444
ACCT29516,ID28031,0,1,16444
ACCT14322,ID13571,0,1,16443
ACCT19366,ID18344,0,1,16443
ACCT31230,ID29660,0,1,17905
ACCT12598,ID11931,0,1,17906
ACCT2297,ID2177,0,1,17906
ACCT14991,ID14205,0,1,16443
ACCT14476,ID13715,0,1,16444
ACCT1131,ID1059,0,1,17906
ACCT20029,ID18963,0,1,16443
ACCT5379,ID5029,0,1,16443
ACCT30582,ID29041,0,1,17907
ACCT13455,ID12741,0,1,16444
ACCT11159,ID10549,0,1,17906
ACCT4054,ID3810,0,1,16443
ACCT17229,ID16334,0,1,16443
ACCT6380,ID5992,0,1,16443
ACCT14814,ID14035,0,1,17907
ACCT22780,ID21602,0,1,17906
ACCT30210,ID28688,0,1,17905
ACCT18005,ID17054,0,1,17906
ACCT15800,ID14980,0,1,17905
ACCT9706,ID9158,0,1,17906
ACCT19786,ID18733,1,1,16444
ACCT27745,ID26328,0,1,16443
ACCT14782,ID14005,0,1,16443
ACCT17922,ID17005,0,1,17905
ACCT31187,ID29618,0,1,17906
ACCT9298,ID8783,1,1,16443
ACCT7641,ID7195,0,0,17793
ACCT4377,ID4120,0,0,17792
ACCT1697,ID1594,0,0,17792
ACCT27739,ID26322,0,0,17792
ACCT29908,ID28398,0,0,17792
ACCT8496,ID8014,0,0,15238
ACCT30295,ID28770,0,0,17793
ACCT1919,ID1811,0,0,17793
ACCT24358,ID23118,0,0,15238
ACCT17840,ID16928,0,0,17792
ACCT15922,ID15102,0,0,17792
ACCT440,ID406,0,0,17793
ACCT31287,ID29717,0,0,17792
ACCT25787,ID24467,0,0,17793
ACCT30639,ID29098,0,0,17793
ACCT2596,ID2465,0,0,15238
ACCT21818,ID20666,0,0,17793
ACCT16377,ID15534,0,0,17793
ACCT24302,ID23064,0,0,17793
ACCT7200,ID6772,0,0,17793
ACCT4378,ID4120,0,0,17792
ACCT439,ID406,0,0,17793
ACCT2597,ID2465,0,0,15239
ACCT16295,ID15455,0,0,8091
ACCT19396,ID18374,0,0,8091
ACCT30897,ID29344,0,0,8091
ACCT23160,ID21972,0,0,8083
ACCT6073,ID5689,0,0,8091
ACCT9871,ID9319,0,0,9223
ACCT21315,ID20180,0,0,9223
ACCT26312,ID24960,0,0,9223
ACCT2746,ID2610,0,0,9253
ACCT299,ID277,0,0,8898
ACCT14872,ID14088,0,0,8898
ACCT2536,ID2409,0,0,7644
ACCT22448,ID21283,0,0,7644
ACCT9747,ID9199,0,0,9139
ACCT13589,ID12870,0,0,9139
ACCT29155,ID27684,0,0,9630
ACCT12538,ID11872,1,0,9722
ACCT26393,ID25041,1,0,9722
ACCT25509,ID24199,1,0,7982
ACCT6266,ID5879,0,0,10471
ACCT8899,ID8409,0,0,10471
ACCT1348,ID1264,0,0,8082
ACCT12753,ID12079,0,0,8082
ACCT30370,ID28842,0,0,8268
ACCT28350,ID26914,0,0,9863
ACCT18509,ID17538,0,0,8754
ACCT7716,ID7266,1,0,9899
ACCT15635,ID14820,0,0,9863
ACCT22058,ID20896,0,0,7979
ACCT2409,ID2287,0,0,9899
ACCT12150,ID11506,0,0,10148
ACCT16403,ID15559,0,0,8412
ACCT2619,ID2486,0,0,8412
ACCT16306,ID15466,0,0,8412
ACCT23522,ID22320,0,0,8413
ACCT22307,ID21144,0,0,10148
ACCT12654,ID11986,0,0,10128
ACCT16303,ID15463,0,0,7180
ACCT21628,ID20481,0,0,6255
ACCT10740,ID10151,0,0,8859
ACCT23036,ID21854,0,0,7782
ACCT10202,ID9632,0,0,7782
ACCT346,ID324,0,0,8381
ACCT6166,ID5780,0,0,8387
ACCT19483,ID18453,0,0,8387
ACCT11265,ID10653,0,0,8387
ACCT20026,ID18960,0,0,8387
ACCT5027,ID4695,0,0,8387
ACCT19095,ID18077,0,0,8387
ACCT13925,ID13194,0,0,8870
ACCT5043,ID4711,0,0,7015
ACCT15678,ID14860,0,0,7015
ACCT11669,ID11043,0,0,8561
ACCT28487,ID27040,0,0,7015
ACCT14808,ID14029,0,0,8880
ACCT25644,ID24332,0,0,9010
ACCT21134,ID20007,0,0,9010
ACCT10164,ID9594,0,0,7986
ACCT23854,ID22644,0,0,9010
ACCT3214,ID3008,0,0,8252
ACCT10084,ID9517,0,0,9039
ACCT28207,ID26781,0,0,10353
ACCT8834,ID8344,0,0,9041
ACCT5044,ID4712,0,0,10385
ACCT3779,ID3549,0,0,10191
ACCT7610,ID7164,0,0,9007
ACCT799,ID745,0,0,9008
ACCT3400,ID3185,0,0,7569
ACCT17931,ID17014,0,0,7953
ACCT781,ID729,0,0,9213
ACCT17353,ID16457,1,0,8239
ACCT11989,ID11351,0,0,10575
ACCT4045,ID3801,0,0,9466
ACCT14742,ID13965,0,0,6943
ACCT11417,ID10796,0,0,10366
ACCT4867,ID4537,0,0,10106
ACCT15168,ID14374,0,0,8093
ACCT24055,ID22830,0,0,9608
ACCT27124,ID25735,0,0,8707
ACCT9575,ID9037,0,0,3602
ACCT8487,ID8005,0,0,8628
ACCT20329,ID19237,0,0,9660
ACCT22473,ID21308,0,0,10225
ACCT24132,ID22902,0,0,10225
ACCT1417,ID1330,0,0,7352
ACCT4497,ID4232,0,0,10225
ACCT29719,ID28213,0,0,10225
ACCT12663,ID11995,0,0,8972
ACCT25595,ID24283,0,0,8972
ACCT5511,ID5144,0,0,9267
ACCT19248,ID18226,0,0,8973
ACCT16610,ID15752,0,0,10568
ACCT21507,ID20364,0,0,9750
ACCT24033,ID22808,0,0,9750
ACCT3237,ID3030,0,0,10115
ACCT27653,ID26237,0,0,10116
ACCT11037,ID10432,0,0,10280
ACCT17244,ID16349,0,0,10273
ACCT21646,ID20499,0,0,7432
ACCT4946,ID4616,0,0,7753
ACCT3576,ID3352,0,0,8117
ACCT14848,ID14066,0,0,10016
ACCT21578,ID20431,0,0,8589
ACCT29153,ID27682,0,0,9486
ACCT19560,ID18526,0,0,9626
ACCT18306,ID17342,0,0,9625
ACCT25292,ID23994,0,0,8593
ACCT14102,ID13362,0,0,8594
ACCT10440,ID9862,0,0,9625
ACCT21417,ID20277,0,0,10562
ACCT24823,ID23541,0,0,10562
ACCT30677,ID29136,0,0,10574
ACCT16859,ID15979,0,0,8359
ACCT27307,ID25904,0,0,8386
ACCT20849,ID19734,1,0,10564
ACCT9583,ID9044,0,0,10563
ACCT6078,ID5694,0,0,10584
ACCT3304,ID3092,0,0,6356
ACCT29590,ID28103,0,0,6356
ACCT14301,ID13552,0,0,6356
ACCT4270,ID4013,0,0,6356
ACCT16870,ID15988,0,0,6356
ACCT6112,ID5726,0,0,6949
ACCT22618,ID21448,0,0,7754
ACCT15453,ID14645,0,0,9136
ACCT8006,ID7537,0,0,7293
ACCT10712,ID10123,0,0,6949
ACCT23299,ID22104,0,0,10155
ACCT14613,ID13840,1,0,9822
ACCT2512,ID2385,1,0,9199
ACCT9682,ID9134,0,0,9199
ACCT12455,ID11799,0,0,9199
ACCT13150,ID12462,0,0,9437
ACCT16868,ID15986,0,0,9051
